Employee_ID,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
63.0,4.0,2,1.0,4.0,0.0,4.0,1.0,0.0,1.0,10.0,0.0,10.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,7.0,36 to 50,F,646.0
241.0,0.0,1,2.0,5.0,3.0,7.0,2.0,2.0,2.0,5.0,7.0,3.0,0.0,7.0,0.0,5.0,2.0,3.0,6.0,6.0,36 to 50,F,636.3
210.0,3.0,1,5.0,9.0,9.0,10.0,8.0,4.0,2.0,5.0,9.0,5.0,3.0,5.0,10.0,1.0,2.0,7.0,9.0,5.0,36 to 50,M,699.2
209.0,2.0,3,10.0,10.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,6.0,3.0,6.0,7.0,5.0,2.0,7.0,2.0,8.0,36 to 50,M,641.8
20.0,3.0,5,5.0,2.0,10.0,10.0,5.0,5.0,1.0,7.0,3.0,5.0,0.0,5.0,0.0,4.0,1.0,10.0,1.0,10.0,36 to 50,M,673.7
89.0,5.0,5,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,9.0,5.0,8.0,1.0,1.0,0.0,2.0,21 to 35,F,553.8
252.0,3.0,1,10.0,10.0,10.0,7.0,10.0,5.0,1.0,8.0,5.0,8.0,10.0,5.0,8.0,1.0,2.0,10.0,4.0,10.0,36 to 50,F,754.2
254.0,2.0,5,3.0,4.0,3.0,10.0,2.0,0.0,1.0,9.0,3.0,10.0,2.0,6.0,8.0,9.0,1.0,2.0,2.0,4.0,21 to 35,F,610.3
10.0,1.0,3,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,7.0,10.0,7.0,2.0,2.0,0.0,10.0,21 to 35,M,556.0
209.0,3.0,1,10.0,2.0,10.0,5.0,2.0,5.0,2.0,7.0,4.0,2.0,1.0,6.0,0.0,0.0,2.0,4.0,4.0,10.0,36 to 50,M,683.5
76.0,5.0,2,10.0,3.0,6.0,6.0,5.0,2.0,1.0,10.0,2.0,10.0,5.0,8.0,1.0,7.0,2.0,10.0,5.0,10.0,21 to 35,F,721.2
276.0,2.0,3,7.0,6.0,5.0,10.0,3.0,3.0,2.0,9.0,5.0,4.0,2.0,7.0,0.0,1.0,2.0,4.0,4.0,3.0,21 to 35,M,668.8
231.0,2.0,2,10.0,5.0,2.0,10.0,2.0,1.0,2.0,7.0,3.0,5.0,5.0,7.0,5.0,5.0,1.0,1.0,5.0,10.0,36 to 50,M,638.4
306.0,5.0,5,5.0,2.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,6.0,10.0,7.0,1.0,3.0,0.0,2.0,21 to 35,F,559.4
176.0,2.0,4,4.0,3.0,0.0,10.0,9.0,1.0,1.0,6.0,3.0,7.0,10.0,8.0,7.0,2.0,2.0,10.0,2.0,7.0,36 to 50,M,679.8
75.0,4.0,3,8.0,5.0,10.0,7.0,5.0,2.0,1.0,9.0,4.0,7.0,5.0,5.0,7.0,3.0,2.0,10.0,1.0,3.0,21 to 35,F,691.1
149.0,5.0,5,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,36 to 50,M,656.7
89.0,2.0,3,7.0,6.0,3.0,10.0,3.0,4.0,2.0,9.0,1.0,2.0,5.0,7.0,10.0,1.0,2.0,4.0,1.0,7.0,21 to 35,F,648.0
241.0,5.0,3,10.0,10.0,6.0,10.0,5.0,1.0,1.0,8.0,2.0,6.0,2.0,8.0,5.0,1.0,2.0,10.0,10.0,6.0,36 to 50,F,722.1
223.0,1.0,1,10.0,5.0,1.0,5.0,6.0,1.0,1.0,5.0,1.0,3.0,1.0,8.0,10.0,0.0,2.0,3.0,1.0,6.0,21 to 35,M,643.3
296.0,3.0,4,3.0,10.0,5.0,4.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,9.0,0.0,0.0,1.0,10.0,2.0,5.0,36 to 50,M,643.3
123.0,1.0,2,4.0,7.0,8.0,8.0,2.0,5.0,2.0,9.0,8.0,3.0,4.0,7.0,1.0,1.0,2.0,6.0,1.0,7.0,36 to 50,F,682.2
266.0,4.0,3,10.0,5.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,7.0,7.0,0.0,10.0,2.0,5.0,1.0,5.0,36 to 50,F,646.3
123.0,5.0,4,3.0,5.0,8.0,5.0,9.0,1.0,2.0,5.0,1.0,4.0,3.0,7.0,10.0,5.0,1.0,9.0,3.0,10.0,36 to 50,F,633.1
197.0,1.0,3,4.0,5.0,6.0,3.0,6.0,0.0,2.0,6.0,7.0,4.0,1.0,8.0,0.0,7.0,1.0,3.0,2.0,3.0,36 to 50,M,609.5
241.0,1.0,4,0.0,10.0,10.0,10.0,6.0,5.0,2.0,0.0,0.0,10.0,0.0,6.0,10.0,4.0,2.0,4.0,0.0,0.0,36 to 50,F,625.6
140.0,4.0,5,1.0,2.0,10.0,10.0,6.0,5.0,2.0,4.0,2.0,10.0,5.0,8.0,10.0,1.0,2.0,3.0,3.0,3.0,36 to 50,F,656.6
12.0,2.0,4,10.0,4.0,10.0,10.0,3.0,1.0,2.0,8.0,2.0,4.0,2.0,8.0,0.0,4.0,2.0,10.0,1.0,3.0,36 to 50,M,663.9
98.0,5.0,2,7.0,7.0,10.0,3.0,10.0,0.0,1.0,2.0,2.0,9.0,10.0,9.0,0.0,1.0,1.0,10.0,1.0,7.0,36 to 50,F,704.2
196.0,3.0,3,7.0,2.0,10.0,4.0,2.0,2.0,1.0,3.0,2.0,6.0,4.0,8.0,0.0,4.0,2.0,4.0,2.0,6.0,36 to 50,M,666.0
252.0,3.0,1,3.0,7.0,6.0,10.0,5.0,1.0,2.0,6.0,6.0,8.0,5.0,7.0,0.0,4.0,2.0,3.0,7.0,7.0,36 to 50,F,686.6
311.0,5.0,3,10.0,10.0,6.0,10.0,5.0,1.0,1.0,8.0,2.0,6.0,2.0,8.0,5.0,1.0,2.0,10.0,10.0,6.0,36 to 50,F,722.1
253.0,3.0,3,10.0,7.0,10.0,10.0,1.0,5.0,1.0,5.0,7.0,9.0,7.0,7.0,0.0,7.0,2.0,5.0,7.0,10.0,36 to 50,F,731.0
45.0,1.0,3,10.0,10.0,0.0,10.0,4.0,1.0,1.0,6.0,1.0,10.0,1.0,8.0,0.0,2.0,1.0,1.0,1.0,10.0,21 to 35,M,663.4
34.0,3.0,2,6.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,8.0,0.0,3.0,1.0,6.0,2.0,1.0,36 to 50,F,626.7
103.0,3.0,2,0.0,1.0,3.0,5.0,7.0,4.0,1.0,10.0,8.0,4.0,2.0,8.0,6.0,3.0,2.0,5.0,3.0,9.0,21 to 35,F,675.8
166.0,0.0,1,10.0,6.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,5.0,1.0,10.0,21 to 35,M,626.1
259.0,5.0,0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,10.0,5.0,5.0,5.0,10.0,0.0,0.0,2.0,6.0,10.0,10.0,21 to 35,M,724.0
31.0,2.0,2,10.0,5.0,4.0,5.0,5.0,1.0,1.0,3.0,4.0,6.0,0.0,7.0,4.0,4.0,2.0,6.0,9.0,5.0,21 to 35,M,670.9
98.0,5.0,0,1.0,10.0,10.0,10.0,10.0,5.0,2.0,8.0,5.0,6.0,6.0,6.0,10.0,1.0,2.0,3.0,1.0,5.0,36 to 50,F,699.6
78.0,5.0,1,2.0,2.0,1.0,3.0,1.0,0.0,2.0,9.0,3.0,6.0,5.0,7.0,0.0,2.0,2.0,3.0,0.0,4.0,21 to 35,F,635.2
88.0,2.0,4,10.0,10.0,5.0,4.0,5.0,5.0,1.0,3.0,1.0,4.0,0.0,6.0,2.0,10.0,1.0,10.0,7.0,5.0,36 to 50,F,655.0
188.0,5.0,3,10.0,6.0,2.0,3.0,2.0,1.0,1.0,8.0,1.0,5.0,0.0,7.0,0.0,1.0,1.0,5.0,1.0,10.0,21 to 35,M,657.1
16.0,2.0,3,2.0,4.0,2.0,3.0,4.0,1.0,2.0,5.0,2.0,5.0,3.0,9.0,5.0,2.0,1.0,6.0,3.0,7.0,21 to 35,M,611.6
154.0,2.0,4,10.0,8.0,5.0,10.0,5.0,5.0,2.0,6.0,1.0,2.0,0.0,8.0,4.0,1.0,2.0,10.0,1.0,7.0,36 to 50,M,672.0
54.0,2.0,2,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,4.0,1.0,4.0,2.0,2.0,36 to 50,M,584.5
304.0,4.0,4,10.0,3.0,5.0,6.0,6.0,5.0,1.0,6.0,1.0,10.0,2.0,8.0,0.0,4.0,1.0,7.0,1.0,10.0,51 or more,F,685.5
201.0,4.0,4,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,10.0,1.0,2.0,0.0,3.0,36 to 50,M,550.9
172.0,5.0,1,3.0,5.0,5.0,5.0,2.0,4.0,1.0,6.0,0.0,8.0,5.0,7.0,0.0,0.0,2.0,3.0,2.0,5.0,36 to 50,F,686.6
88.0,3.0,2,5.0,10.0,8.0,10.0,5.0,5.0,2.0,6.0,1.0,7.0,5.0,6.0,0.0,5.0,2.0,10.0,3.0,5.0,36 to 50,F,696.4
8.0,5.0,2,3.0,4.0,4.0,7.0,2.0,2.0,1.0,5.0,2.0,10.0,1.0,7.0,0.0,5.0,2.0,2.0,3.0,7.0,21 to 35,M,670.0
165.0,5.0,2,3.0,4.0,4.0,7.0,2.0,2.0,1.0,5.0,2.0,10.0,1.0,7.0,0.0,5.0,2.0,2.0,3.0,7.0,21 to 35,M,670.0
9.0,3.0,2,5.0,10.0,8.0,10.0,7.0,4.0,2.0,3.0,3.0,5.0,3.0,7.0,0.0,0.0,2.0,4.0,3.0,3.0,51 or more,F,684.3
76.0,3.0,2,10.0,3.0,3.0,3.0,5.0,2.0,1.0,6.0,1.0,2.0,3.0,8.0,0.0,2.0,2.0,3.0,3.0,6.0,21 to 35,F,665.2
18.0,4.0,3,2.0,4.0,10.0,6.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,7.0,10.0,5.0,2.0,10.0,10.0,7.0,51 or more,F,656.7
305.0,3.0,2,0.0,8.0,5.0,6.0,3.0,0.0,1.0,6.0,5.0,1.0,5.0,5.0,10.0,5.0,1.0,5.0,0.0,3.0,36 to 50,M,611.7
39.0,2.0,3,10.0,3.0,0.0,5.0,1.0,0.0,1.0,7.0,3.0,8.0,1.0,6.0,6.0,0.0,2.0,1.0,4.0,7.0,21 to 35,M,645.6
251.0,4.0,1,10.0,10.0,6.0,3.0,5.0,5.0,2.0,8.0,5.0,4.0,3.0,7.0,3.0,2.0,2.0,10.0,4.0,7.0,21 to 35,F,704.5
155.0,5.0,3,3.0,2.0,4.0,5.0,1.0,0.0,1.0,6.0,4.0,10.0,2.0,7.0,0.0,3.0,2.0,10.0,1.0,7.0,36 to 50,M,671.7
71.0,4.0,2,8.0,8.0,3.0,10.0,3.0,2.0,1.0,9.0,6.0,4.0,0.0,8.0,0.0,2.0,1.0,5.0,7.0,10.0,21 to 35,M,694.5
266.0,5.0,3,7.0,1.0,3.0,1.0,4.0,5.0,1.0,9.0,2.0,5.0,2.0,7.0,0.0,0.0,2.0,6.0,4.0,10.0,36 to 50,F,691.1
231.0,2.0,5,4.0,4.0,5.0,7.0,10.0,0.0,2.0,10.0,4.0,10.0,10.0,7.0,10.0,3.0,2.0,10.0,1.0,4.0,36 to 50,M,661.5
248.0,3.0,2,6.0,10.0,4.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,6.0,8.0,3.0,1.0,10.0,1.0,10.0,36 to 50,M,622.1
176.0,3.0,2,6.0,10.0,4.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,6.0,8.0,3.0,1.0,10.0,1.0,10.0,36 to 50,M,622.1
257.0,5.0,2,10.0,10.0,10.0,10.0,5.0,2.0,1.0,7.0,2.0,8.0,7.0,7.0,0.0,3.0,2.0,10.0,5.0,10.0,21 to 35,F,747.8
217.0,5.0,2,5.0,7.0,2.0,3.0,8.0,2.0,1.0,4.0,2.0,7.0,5.0,9.0,0.0,0.0,1.0,10.0,2.0,10.0,21 to 35,F,690.2
89.0,0.0,3,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,7.0,1.0,3.0,0.0,5.0,21 to 35,F,551.5
108.0,3.0,4,2.0,1.0,10.0,4.0,0.0,5.0,2.0,7.0,1.0,5.0,2.0,6.0,0.0,1.0,1.0,10.0,1.0,5.0,21 to 35,F,633.1
35.0,2.0,4,10.0,5.0,1.0,3.0,2.0,0.0,2.0,5.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,4.0,0.0,10.0,36 to 50,M,603.6
80.0,5.0,3,5.0,10.0,8.0,10.0,3.0,3.0,2.0,6.0,2.0,10.0,2.0,7.0,5.0,5.0,2.0,10.0,2.0,7.0,36 to 50,F,687.0
267.0,1.0,3,2.0,3.0,8.0,3.0,2.0,5.0,1.0,9.0,2.0,1.0,0.0,8.0,6.0,1.0,2.0,10.0,1.0,3.0,21 to 35,F,649.7
24.0,1.0,3,2.0,3.0,8.0,3.0,3.0,4.0,1.0,9.0,2.0,1.0,0.0,8.0,6.0,0.0,2.0,10.0,1.0,2.0,21 to 35,F,648.0
254.0,5.0,2,6.0,6.0,3.0,7.0,6.0,2.0,1.0,5.0,4.0,7.0,2.0,8.0,0.0,0.0,2.0,10.0,7.0,7.0,21 to 35,F,713.8
106.0,3.0,3,2.0,5.0,2.0,3.0,8.0,1.0,2.0,10.0,5.0,3.0,8.0,7.0,5.0,2.0,2.0,3.0,10.0,5.0,36 to 50,M,658.4
153.0,3.0,1,8.0,10.0,7.0,10.0,7.0,2.0,1.0,9.0,2.0,9.0,6.0,7.0,0.0,0.0,2.0,10.0,2.0,8.0,51 or more,F,739.5
181.0,1.0,5,2.0,10.0,5.0,6.0,5.0,3.0,1.0,3.0,3.0,5.0,0.0,6.0,5.0,2.0,2.0,5.0,1.0,10.0,21 to 35,F,651.8
142.0,1.0,5,5.0,5.0,6.0,5.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,5.0,3.0,2.0,5.0,1.0,10.0,21 to 35,F,634.4
146.0,5.0,1,10.0,10.0,10.0,10.0,10.0,5.0,1.0,10.0,8.0,10.0,10.0,6.0,0.0,0.0,2.0,10.0,6.0,10.0,51 or more,F,799.0
97.0,3.0,1,1.0,10.0,10.0,8.0,3.0,2.0,1.0,9.0,5.0,8.0,10.0,8.0,0.0,0.0,2.0,4.0,10.0,6.0,36 to 50,M,734.4
175.0,3.0,4,4.0,3.0,5.0,2.0,4.0,2.0,1.0,8.0,1.0,5.0,1.0,8.0,0.0,1.0,1.0,4.0,0.0,2.0,36 to 50,F,628.4
77.0,5.0,4,5.0,5.0,6.0,8.0,5.0,3.0,1.0,4.0,1.0,8.0,1.0,6.0,5.0,4.0,2.0,10.0,1.0,10.0,51 or more,M,681.3
129.0,1.0,4,2.0,5.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,9.0,3.0,10.0,21 to 35,M,607.6
24.0,3.0,1,10.0,9.0,9.0,5.0,4.0,5.0,1.0,8.0,1.0,2.0,3.0,8.0,0.0,2.0,2.0,2.0,2.0,5.0,21 to 35,F,699.2
299.0,5.0,1,10.0,8.0,4.0,6.0,3.0,2.0,1.0,8.0,2.0,4.0,2.0,7.0,0.0,0.0,1.0,5.0,1.0,7.0,36 to 50,M,680.7
176.0,2.0,2,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,1.0,2.0,7.0,2.0,4.0,36 to 50,M,607.2
275.0,3.0,3,4.0,4.0,3.0,5.0,4.0,1.0,1.0,5.0,2.0,5.0,2.0,7.0,0.0,10.0,2.0,5.0,1.0,7.0,21 to 35,M,641.8
198.0,4.0,2,5.0,5.0,10.0,3.0,4.0,5.0,1.0,5.0,3.0,5.0,3.0,6.0,0.0,1.0,2.0,8.0,3.0,10.0,51 or more,M,704.5
300.0,2.0,3,2.0,10.0,10.0,10.0,3.0,5.0,2.0,6.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,6.0,0.0,10.0,36 to 50,F,649.3
112.0,4.0,2,5.0,5.0,10.0,3.0,4.0,5.0,1.0,5.0,3.0,5.0,3.0,6.0,0.0,1.0,2.0,8.0,3.0,10.0,51 or more,M,704.5
113.0,5.0,2,10.0,6.0,5.0,9.0,4.0,1.0,1.0,2.0,1.0,10.0,2.0,8.0,0.0,1.0,2.0,10.0,4.0,10.0,36 to 50,M,714.4
241.0,5.0,3,4.0,2.0,1.0,4.0,4.0,1.0,2.0,9.0,2.0,10.0,2.0,6.0,0.0,0.0,2.0,4.0,2.0,3.0,36 to 50,F,647.7
17.0,2.0,4,4.0,3.0,0.0,3.0,1.0,5.0,2.0,7.0,4.0,3.0,0.0,8.0,0.0,10.0,2.0,3.0,0.0,0.0,36 to 50,F,600.8
77.0,3.0,4,4.0,10.0,5.0,10.0,4.0,5.0,2.0,8.0,1.0,3.0,9.0,8.0,0.0,1.0,2.0,5.0,1.0,7.0,51 or more,M,685.8
86.0,4.0,0,10.0,8.0,6.0,5.0,3.0,2.0,1.0,10.0,3.0,5.0,5.0,8.0,0.0,0.0,2.0,7.0,7.0,5.0,21 to 35,F,723.6
47.0,5.0,2,8.0,10.0,8.0,10.0,6.0,0.0,1.0,10.0,8.0,2.0,1.0,8.0,0.0,1.0,2.0,10.0,8.0,10.0,21 to 35,F,740.0
72.0,1.0,5,3.0,7.0,3.0,10.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,6.0,10.0,10.0,2.0,5.0,1.0,1.0,21 to 35,M,607.4
118.0,3.0,2,3.0,9.0,10.0,10.0,4.0,1.0,1.0,4.0,7.0,6.0,7.0,7.0,2.0,1.0,2.0,9.0,7.0,5.0,36 to 50,F,715.1
41.0,4.0,1,10.0,10.0,7.0,4.0,3.0,5.0,1.0,5.0,2.0,1.0,5.0,8.0,0.0,1.0,2.0,8.0,1.0,7.0,36 to 50,F,709.2
287.0,5.0,5,9.0,2.0,9.0,4.0,6.0,3.0,1.0,5.0,5.0,6.0,5.0,8.0,0.0,5.0,2.0,7.0,7.0,9.0,21 to 35,F,705.1
244.0,2.0,1,10.0,10.0,10.0,10.0,2.0,0.0,2.0,10.0,1.0,6.0,3.0,10.0,0.0,0.0,2.0,7.0,7.0,10.0,36 to 50,M,714.0
33.0,5.0,2,5.0,10.0,10.0,3.0,4.0,3.0,1.0,4.0,3.0,8.0,3.0,7.0,4.0,1.0,2.0,8.0,3.0,8.0,36 to 50,F,705.3
235.0,3.0,3,3.0,2.0,0.0,0.0,7.0,4.0,1.0,5.0,5.0,7.0,3.0,6.0,0.0,0.0,1.0,7.0,1.0,2.0,36 to 50,M,642.0
161.0,3.0,3,10.0,10.0,8.0,10.0,10.0,3.0,1.0,8.0,3.0,5.0,5.0,5.0,8.0,1.0,2.0,10.0,3.0,3.0,21 to 35,M,711.1
7.0,2.0,3,1.0,10.0,5.0,10.0,2.0,2.0,2.0,8.0,2.0,5.0,1.0,7.0,0.0,4.0,1.0,4.0,1.0,4.0,36 to 50,F,628.2
224.0,0.0,5,4.0,5.0,3.0,2.0,1.0,0.0,2.0,10.0,1.0,1.0,0.0,3.0,10.0,7.0,2.0,5.0,1.0,2.0,21 to 35,F,563.7
297.0,5.0,2,8.0,3.0,10.0,10.0,10.0,5.0,1.0,8.0,10.0,10.0,3.0,7.0,0.0,3.0,2.0,10.0,3.0,10.0,36 to 50,F,760.1
149.0,2.0,2,0.0,1.0,10.0,0.0,7.0,2.0,1.0,8.0,6.0,10.0,1.0,7.0,5.0,1.0,2.0,5.0,2.0,3.0,36 to 50,M,663.2
168.0,5.0,2,7.0,10.0,4.0,10.0,3.0,3.0,1.0,6.0,2.0,8.0,2.0,8.0,1.0,2.0,1.0,4.0,3.0,3.0,21 to 35,F,681.7
53.0,3.0,3,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,10.0,0.0,6.0,0.0,2.0,2.0,3.0,1.0,1.0,36 to 50,M,620.5
114.0,1.0,2,4.0,4.0,3.0,2.0,1.0,0.0,1.0,8.0,0.0,2.0,5.0,7.0,0.0,1.0,2.0,3.0,5.0,3.0,36 to 50,F,637.8
186.0,2.0,3,5.0,10.0,10.0,7.0,3.0,4.0,1.0,4.0,2.0,10.0,4.0,7.0,0.0,1.0,2.0,2.0,1.0,6.0,36 to 50,F,693.8
110.0,5.0,2,4.0,5.0,3.0,10.0,2.0,5.0,1.0,8.0,2.0,8.0,4.0,9.0,4.0,1.0,2.0,10.0,3.0,7.0,21 to 35,M,710.8
20.0,1.0,3,5.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,7.0,0.0,10.0,1.0,10.0,2.0,10.0,36 to 50,M,596.8
51.0,2.0,4,5.0,3.0,7.0,8.0,4.0,1.0,2.0,9.0,2.0,3.0,5.0,7.0,10.0,6.0,2.0,10.0,3.0,5.0,36 to 50,M,636.3
64.0,2.0,4,5.0,3.0,7.0,8.0,4.0,1.0,2.0,9.0,2.0,3.0,5.0,7.0,10.0,6.0,2.0,10.0,3.0,5.0,36 to 50,M,636.3
70.0,2.0,4,5.0,3.0,7.0,8.0,4.0,1.0,2.0,9.0,2.0,3.0,5.0,7.0,10.0,6.0,2.0,10.0,3.0,5.0,36 to 50,M,636.3
303.0,5.0,2,3.0,4.0,2.0,4.0,7.0,4.0,1.0,4.0,6.0,10.0,5.0,5.0,7.0,3.0,2.0,8.0,5.0,4.0,21 to 35,F,684.9
80.0,5.0,3,10.0,7.0,3.0,4.0,8.0,2.0,1.0,8.0,5.0,10.0,1.0,8.0,0.0,1.0,2.0,10.0,6.0,9.0,36 to 50,F,728.0
178.0,2.0,2,8.0,10.0,10.0,10.0,3.0,2.0,2.0,8.0,4.0,7.0,4.0,5.0,0.0,2.0,2.0,10.0,2.0,10.0,36 to 50,F,704.7
45.0,1.0,0,6.0,4.0,1.0,10.0,0.0,2.0,2.0,2.0,0.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,10.0,21 to 35,M,638.6
58.0,2.0,1,5.0,5.0,5.0,8.0,8.0,3.0,2.0,5.0,8.0,2.0,10.0,8.0,2.0,1.0,2.0,8.0,2.0,5.0,21 to 35,M,689.0
232.0,3.0,3,10.0,10.0,10.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,9.0,0.0,10.0,1.0,5.0,2.0,10.0,21 to 35,M,644.8
161.0,4.0,3,5.0,4.0,4.0,4.0,2.0,1.0,1.0,6.0,1.0,7.0,1.0,7.0,5.0,2.0,1.0,10.0,6.0,8.0,21 to 35,M,652.4
148.0,2.0,4,4.0,9.0,1.0,10.0,2.0,0.0,1.0,4.0,1.0,4.0,2.0,7.0,1.0,5.0,1.0,3.0,2.0,6.0,21 to 35,F,622.9
301.0,2.0,1,3.0,1.0,1.0,2.0,6.0,0.0,2.0,7.0,0.0,3.0,5.0,7.0,2.0,1.0,2.0,3.0,4.0,7.0,21 to 35,M,627.8
154.0,5.0,2,1.0,10.0,10.0,8.0,9.0,5.0,1.0,8.0,3.0,5.0,10.0,7.0,7.0,5.0,1.0,10.0,6.0,10.0,36 to 50,M,718.3
53.0,5.0,3,6.0,5.0,6.0,4.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,6.0,1.0,0.0,2.0,6.0,5.0,5.0,36 to 50,M,667.3
111.0,5.0,2,10.0,3.0,2.0,10.0,2.0,1.0,1.0,8.0,3.0,4.0,1.0,7.0,10.0,2.0,2.0,3.0,3.0,8.0,21 to 35,F,665.4
259.0,2.0,5,5.0,5.0,8.0,7.0,6.0,2.0,2.0,4.0,4.0,8.0,0.0,7.0,3.0,5.0,1.0,5.0,1.0,3.0,21 to 35,M,620.3
213.0,3.0,3,2.0,4.0,2.0,3.0,4.0,4.0,1.0,8.0,4.0,3.0,4.0,7.0,10.0,10.0,2.0,10.0,4.0,7.0,36 to 50,M,648.2
272.0,3.0,3,10.0,6.0,10.0,10.0,1.0,4.0,2.0,4.0,0.0,7.0,2.0,8.0,0.0,3.0,2.0,5.0,1.0,7.0,36 to 50,F,676.4
36.0,5.0,0,8.0,10.0,10.0,10.0,10.0,5.0,2.0,10.0,10.0,6.0,10.0,8.0,4.0,0.0,2.0,10.0,8.0,10.0,36 to 50,M,778.2
307.0,3.0,1,10.0,8.0,3.0,6.0,5.0,1.0,1.0,9.0,7.0,10.0,10.0,8.0,0.0,0.0,2.0,2.0,10.0,6.0,21 to 35,M,734.8
238.0,4.0,4,10.0,10.0,4.0,10.0,6.0,4.0,2.0,8.0,3.0,4.0,5.0,6.0,4.0,7.0,2.0,5.0,4.0,4.0,21 to 35,M,675.4
143.0,4.0,1,8.0,4.0,10.0,5.0,10.0,5.0,2.0,3.0,5.0,5.0,10.0,7.0,0.0,7.0,2.0,10.0,5.0,10.0,36 to 50,F,718.3
15.0,4.0,3,1.0,4.0,5.0,4.0,1.0,3.0,1.0,7.0,6.0,7.0,1.0,8.0,0.0,1.0,1.0,3.0,5.0,7.0,36 to 50,M,659.4
167.0,5.0,0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,0.0,7.0,10.0,7.0,0.0,0.0,1.0,2.0,1.0,10.0,21 to 35,M,626.9
199.0,1.0,2,2.0,3.0,3.0,6.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,21 to 35,M,604.4
229.0,2.0,3,10.0,10.0,10.0,10.0,10.0,5.0,1.0,5.0,5.0,10.0,10.0,8.0,0.0,1.0,2.0,10.0,5.0,5.0,36 to 50,F,760.3
180.0,3.0,4,2.0,3.0,1.0,3.0,2.0,5.0,2.0,6.0,3.0,8.0,1.0,7.0,10.0,1.0,2.0,1.0,1.0,2.0,36 to 50,F,610.1
155.0,1.0,4,4.0,2.0,1.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,6.0,0.0,3.0,1.0,5.0,0.0,10.0,36 to 50,M,593.6
18.0,3.0,2,7.0,2.0,6.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,3.0,6.0,0.0,2.0,2.0,4.0,1.0,5.0,51 or more,F,643.1
21.0,3.0,5,0.0,1.0,0.0,8.0,0.0,0.0,1.0,10.0,1.0,8.0,0.0,7.0,0.0,10.0,2.0,3.0,0.0,10.0,51 or more,M,622.0
17.0,2.0,3,3.0,6.0,2.0,8.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,6.0,0.0,4.0,2.0,2.0,1.0,10.0,36 to 50,F,649.5
151.0,2.0,3,10.0,2.0,1.0,6.0,0.0,4.0,1.0,5.0,2.0,6.0,0.0,7.0,0.0,3.0,2.0,3.0,1.0,7.0,36 to 50,F,653.9
152.0,2.0,3,6.0,5.0,4.0,7.0,4.0,5.0,2.0,8.0,3.0,5.0,2.0,6.0,0.0,1.0,2.0,3.0,1.0,10.0,36 to 50,F,667.1
